Geneid,ensembl_gene_id,hgnc_symbol
ENSG00000206737.1,ENSG00000206737,RNVU1-18
ENSG00000206762.1,ENSG00000206762,RNU6-418P
ENSG00000206764.1,ENSG00000206764,RNU6-152P
ENSG00000206767.1,ENSG00000206767,RNU6-949P
ENSG00000206779.1,ENSG00000206779,
ENSG00000206791.1,ENSG00000206791,RNU1-129P
ENSG00000206817.1,ENSG00000206817,
ENSG00000206828.1,ENSG00000206828,RNVU1-30
ENSG00000206832.1,ENSG00000206832,RNU6V
ENSG00000206878.1,ENSG00000206878,
ENSG00000206880.1,ENSG00000206880,RNU6-1310P
ENSG00000206887.1,ENSG00000206887,RNU6-1008P
ENSG00000206888.1,ENSG00000206888,RNU6-48P
ENSG00000206905.1,ENSG00000206905,
ENSG00000206921.1,ENSG00000206921,RNU6-481P
ENSG00000206931.1,ENSG00000206931,RNU6-1042P
ENSG00000206935.1,ENSG00000206935,RNU6-514P
ENSG00000206980.1,ENSG00000206980,RNU6-662P
ENSG00000206981.1,ENSG00000206981,RNU6-40P
ENSG00000206990.1,ENSG00000206990,
ENSG00000206999.1,ENSG00000206999,RNU6-622P
ENSG00000207005.1,ENSG00000207005,RNU1-2
ENSG00000207022.1,ENSG00000207022,
ENSG00000207039.1,ENSG00000207039,
ENSG00000207056.1,ENSG00000207056,RNU1-8P
ENSG00000207080.2,ENSG00000207080,
ENSG00000207082.1,ENSG00000207082,RNU6-171P
ENSG00000207095.1,ENSG00000207095,RNU6-424P
ENSG00000207108.1,ENSG00000207108,
ENSG00000207134.1,ENSG00000207134,RNU6-106P
ENSG00000207139.1,ENSG00000207139,
ENSG00000207144.1,ENSG00000207144,RNU6-1297P
ENSG00000207149.1,ENSG00000207149,RNU6-465P
ENSG00000207190.1,ENSG00000207190,RNU6-809P
ENSG00000207194.1,ENSG00000207194,RNU6-1026P
ENSG00000207205.1,ENSG00000207205,RNVU1-15
ENSG00000207209.1,ENSG00000207209,
ENSG00000207234.1,ENSG00000207234,RNU6-125P
ENSG00000207237.1,ENSG00000207237,RNU6-110P
ENSG00000207241.1,ENSG00000207241,SNORD45A
ENSG00000207256.1,ENSG00000207256,RNU6-880P
ENSG00000207302.1,ENSG00000207302,
ENSG00000207321.1,ENSG00000207321,RNU6-160P
ENSG00000207328.1,ENSG00000207328,RNU6-636P
ENSG00000207340.1,ENSG00000207340,RNVU1-1
ENSG00000207341.1,ENSG00000207341,RNA5SP64
ENSG00000207349.1,ENSG00000207349,RNVU1-17
ENSG00000207356.1,ENSG00000207356,
ENSG00000207379.1,ENSG00000207379,
ENSG00000207389.1,ENSG00000207389,RNU1-4
ENSG00000207421.1,ENSG00000207421,SNORD38B
ENSG00000207434.1,ENSG00000207434,RNU6-1072P
ENSG00000207451.1,ENSG00000207451,RNU6-291P
ENSG00000207466.1,ENSG00000207466,
ENSG00000207472.1,ENSG00000207472,RNU6-41P
ENSG00000207475.1,ENSG00000207475,SNORA80E
ENSG00000207501.1,ENSG00000207501,RNVU1-14
ENSG00000207502.1,ENSG00000207502,
ENSG00000207504.1,ENSG00000207504,RNU6-1031P
ENSG00000207508.1,ENSG00000207508,RNU6-1237P
ENSG00000207511.1,ENSG00000207511,RNU6-771P
ENSG00000207513.1,ENSG00000207513,RNU1-3
ENSG00000207523.1,ENSG00000207523,SNORA66
ENSG00000207590.1,ENSG00000207590,MIR215
ENSG00000207606.1,ENSG00000207606,MIR554
ENSG00000207607.3,ENSG00000207607,MIR200A
ENSG00000207624.1,ENSG00000207624,MIR194-1
ENSG00000207721.1,ENSG00000207721,MIR186
ENSG00000207729.3,ENSG00000207729,MIR556
ENSG00000207730.3,ENSG00000207730,MIR200B
ENSG00000207750.1,ENSG00000207750,MIR553
ENSG00000207759.1,ENSG00000207759,MIR181A1
ENSG00000207776.1,ENSG00000207776,MIR551A
ENSG00000207933.3,ENSG00000207933,MIR9-1
ENSG00000207941.1,ENSG00000207941,MIR552
ENSG00000207962.1,ENSG00000207962,MIR30C1
ENSG00000207974.1,ENSG00000207974,MIR557
ENSG00000207975.1,ENSG00000207975,MIR181B1
ENSG00000208024.1,ENSG00000208024,MIR199A2
ENSG00000211451.12,ENSG00000211451,GNRHR2
ENSG00000211543.2,ENSG00000211543,MIR320B1
ENSG00000211575.3,ENSG00000211575,MIR760
ENSG00000211581.1,ENSG00000211581,MIR765
ENSG00000212157.1,ENSG00000212157,RNU6-1319P
ENSG00000212161.1,ENSG00000212161,
ENSG00000212187.1,ENSG00000212187,
ENSG00000212205.1,ENSG00000212205,
ENSG00000212237.1,ENSG00000212237,RNA5SP18
ENSG00000212248.1,ENSG00000212248,RNU6-750P
ENSG00000212257.1,ENSG00000212257,RNU6-1176P
ENSG00000212266.1,ENSG00000212266,
ENSG00000212292.1,ENSG00000212292,RNU6-239P
ENSG00000212308.1,ENSG00000212308,RNA5SP23
ENSG00000212338.1,ENSG00000212338,
ENSG00000212360.1,ENSG00000212360,RNU6-1177P
ENSG00000212366.1,ENSG00000212366,RNU6-1246P
ENSG00000212385.1,ENSG00000212385,RNU6-817P
ENSG00000212398.1,ENSG00000212398,RNU6-1248P
ENSG00000212459.1,ENSG00000212459,RNU6-695P
ENSG00000212512.2,ENSG00000212512,
ENSG00000212527.1,ENSG00000212527,RNA5SP63
ENSG00000212538.2,ENSG00000212538,
ENSG00000212541.1,ENSG00000212541,RNU6-510P
ENSG00000212601.1,ENSG00000212601,RNA5SP53
ENSG00000212610.2,ENSG00000212610,
ENSG00000212624.1,ENSG00000212624,
ENSG00000213032.3,ENSG00000213032,NDUFA3P3
ENSG00000213033.4,ENSG00000213033,AURKAP1
ENSG00000213036.3,ENSG00000213036,
ENSG00000213041.4,ENSG00000213041,
ENSG00000213045.3,ENSG00000213045,
ENSG00000213046.4,ENSG00000213046,EEF1A1P32
ENSG00000213051.3,ENSG00000213051,RPL5P5
ENSG00000213057.5,ENSG00000213057,C1orf220
ENSG00000213058.3,ENSG00000213058,
ENSG00000213060.4,ENSG00000213060,
ENSG00000213063.3,ENSG00000213063,RPL29P7
ENSG00000213068.3,ENSG00000213068,
ENSG00000213070.3,ENSG00000213070,HMGB3P6
ENSG00000213075.7,ENSG00000213075,RPL31P11
ENSG00000213080.3,ENSG00000213080,
ENSG00000213172.3,ENSG00000213172,
ENSG00000213226.4,ENSG00000213226,
ENSG00000213244.3,ENSG00000213244,H3P4
ENSG00000213262.3,ENSG00000213262,VDAC2P3
ENSG00000213421.4,ENSG00000213421,
ENSG00000213478.2,ENSG00000213478,CFL1P2
ENSG00000213540.3,ENSG00000213540,TXN2P1
ENSG00000213559.4,ENSG00000213559,HNRNPA1P64
ENSG00000213560.4,ENSG00000213560,
ENSG00000213561.4,ENSG00000213561,
ENSG00000213579.3,ENSG00000213579,
ENSG00000213703.2,ENSG00000213703,
ENSG00000213735.2,ENSG00000213735,ANAPC10P1
ENSG00000213987.4,ENSG00000213987,
ENSG00000214141.4,ENSG00000214141,ACTN4P2
ENSG00000214204.4,ENSG00000214204,HNRNPA1P43
ENSG00000214262.4,ENSG00000214262,ANKRD36BP1
ENSG00000214796.8,ENSG00000214796,TUBAP5
ENSG00000214812.3,ENSG00000214812,
ENSG00000214973.3,ENSG00000214973,CHCHD3P3
ENSG00000215014.5,ENSG00000215014,
ENSG00000215381.3,ENSG00000215381,
ENSG00000215520.3,ENSG00000215520,RPS4XP4
ENSG00000215695.1,ENSG00000215695,RSC1A1
ENSG00000215720.4,ENSG00000215720,MFFP1
ENSG00000215785.2,ENSG00000215785,CFL1P6
ENSG00000215790.7,ENSG00000215790,SLC35E2A
ENSG00000215811.6,ENSG00000215811,BTNL10
ENSG00000215812.5,ENSG00000215812,ZNF847P
ENSG00000215819.3,ENSG00000215819,KRT18P12
ENSG00000215833.3,ENSG00000215833,QRSL1P1
ENSG00000215834.10,ENSG00000215834,FMO9P
ENSG00000215835.2,ENSG00000215835,
ENSG00000215838.4,ENSG00000215838,
ENSG00000215840.3,ENSG00000215840,
ENSG00000215846.6,ENSG00000215846,MPTX1
ENSG00000215853.3,ENSG00000215853,RPTN
ENSG00000215859.9,ENSG00000215859,PDZK1P1
ENSG00000215867.4,ENSG00000215867,KRT18P57
ENSG00000215869.4,ENSG00000215869,
ENSG00000215871.2,ENSG00000215871,
ENSG00000215873.2,ENSG00000215873,FEN1P1
ENSG00000215874.3,ENSG00000215874,CAPNS1P1
ENSG00000215875.4,ENSG00000215875,ST13P20
ENSG00000215883.10,ENSG00000215883,CYB5RL
ENSG00000215887.5,ENSG00000215887,ZNF859P
ENSG00000215893.3,ENSG00000215893,RPL23AP17
ENSG00000215895.4,ENSG00000215895,HSPA5P1
ENSG00000215899.3,ENSG00000215899,
ENSG00000215900.4,ENSG00000215900,SELENOWP1
ENSG00000215905.4,ENSG00000215905,
ENSG00000215906.8,ENSG00000215906,LACTBL1
ENSG00000215908.10,ENSG00000215908,CROCCP2
ENSG00000215909.3,ENSG00000215909,BRWD1P1
ENSG00000215910.7,ENSG00000215910,C1orf167
ENSG00000215912.12,ENSG00000215912,TTC34
ENSG00000215914.4,ENSG00000215914,MMP23A
ENSG00000215930.1,ENSG00000215930,MIR942
ENSG00000215938.3,ENSG00000215938,MIR190B
ENSG00000215952.1,ENSG00000215952,MIR921
ENSG00000217644.5,ENSG00000217644,
ENSG00000217897.2,ENSG00000217897,HSPE1P8
ENSG00000218283.2,ENSG00000218283,MORF4L1P1
ENSG00000218510.8,ENSG00000218510,LINC00339
ENSG00000219102.3,ENSG00000219102,HNRNPA3P12
ENSG00000219133.2,ENSG00000219133,
ENSG00000219201.4,ENSG00000219201,
ENSG00000219481.10,ENSG00000219481,NBPF1
ENSG00000220323.4,ENSG00000220323,H2BC19P
ENSG00000220749.4,ENSG00000220749,RPL21P28
ENSG00000220785.7,ENSG00000220785,MTMR9LP
ENSG00000221028.1,ENSG00000221028,MIR1231
ENSG00000221040.2,ENSG00000221040,
ENSG00000221083.1,ENSG00000221083,
ENSG00000221203.1,ENSG00000221203,MIR1262
ENSG00000221216.1,ENSG00000221216,RNU6ATAC27P
ENSG00000221340.1,ENSG00000221340,RNU6ATAC18P
ENSG00000221390.1,ENSG00000221390,MIR1295A
ENSG00000221406.1,ENSG00000221406,MIR320B2
ENSG00000221539.1,ENSG00000221539,SNORD99
ENSG00000221545.1,ENSG00000221545,MIR1255B2
ENSG00000221571.3,ENSG00000221571,RNU6ATAC35P
ENSG00000221643.1,ENSG00000221643,SNORA77
ENSG00000221662.1,ENSG00000221662,MIR1290
ENSG00000221673.2,ENSG00000221673,
ENSG00000221680.1,ENSG00000221680,MIR1278
ENSG00000221808.1,ENSG00000221808,MIR1256
ENSG00000221879.3,ENSG00000221879,MRPS21P3
ENSG00000222009.8,ENSG00000222009,BTBD19
ENSG00000222046.2,ENSG00000222046,DCDC2B
ENSG00000222069.1,ENSG00000222069,RN7SKP285
ENSG00000222112.1,ENSG00000222112,RN7SKP16
ENSG00000222209.1,ENSG00000222209,RNA5SP56
ENSG00000222222.1,ENSG00000222222,RNU2-17P
ENSG00000222240.1,ENSG00000222240,RN7SKP156
ENSG00000222282.1,ENSG00000222282,RNU6-584P
ENSG00000222370.1,ENSG00000222370,SNORA36B
ENSG00000222378.1,ENSG00000222378,RNA5SP44
ENSG00000222397.1,ENSG00000222397,RN7SKP229
ENSG00000222399.1,ENSG00000222399,RNU6-791P
ENSG00000222457.1,ENSG00000222457,RNU6-121P
ENSG00000222511.2,ENSG00000222511,
ENSG00000222552.1,ENSG00000222552,RNA5SP60
ENSG00000222623.1,ENSG00000222623,RNU6-1100P
ENSG00000222624.1,ENSG00000222624,RNU2-15P
ENSG00000222664.1,ENSG00000222664,RN7SKP123
ENSG00000222784.1,ENSG00000222784,RN7SKP91
ENSG00000222788.1,ENSG00000222788,RNU2-38P
ENSG00000222821.1,ENSG00000222821,RNU4-27P
ENSG00000222849.1,ENSG00000222849,RNA5SP21
ENSG00000222854.1,ENSG00000222854,RNA5SP59
ENSG00000222952.1,ENSG00000222952,RNA5SP41
ENSG00000223026.1,ENSG00000223026,RN7SKP247
ENSG00000223062.1,ENSG00000223062,RNU6-1245P
ENSG00000223075.1,ENSG00000223075,RN7SKP126
ENSG00000223152.1,ENSG00000223152,RNU4-88P
ENSG00000223175.1,ENSG00000223175,RNU4-61P
ENSG00000223181.1,ENSG00000223181,RNU6-1199P
ENSG00000223229.1,ENSG00000223229,RN7SKP270
ENSG00000223254.1,ENSG00000223254,
ENSG00000223263.1,ENSG00000223263,RNU6-387P
ENSG00000223282.1,ENSG00000223282,RN7SKP165
ENSG00000223306.2,ENSG00000223306,RNU6-1304P
ENSG00000223344.1,ENSG00000223344,
ENSG00000223345.3,ENSG00000223345,H2BP1
ENSG00000223356.1,ENSG00000223356,
ENSG00000223375.1,ENSG00000223375,
ENSG00000223390.1,ENSG00000223390,
ENSG00000223396.4,ENSG00000223396,RPS10P7
ENSG00000223416.3,ENSG00000223416,RPS26P15
ENSG00000223429.1,ENSG00000223429,
ENSG00000223450.1,ENSG00000223450,
ENSG00000223452.3,ENSG00000223452,HMGN2P18
ENSG00000223479.3,ENSG00000223479,LINC02238
ENSG00000223489.1,ENSG00000223489,NEFHP1
ENSG00000223490.2,ENSG00000223490,CHCHD2P5
ENSG00000223495.2,ENSG00000223495,
ENSG00000223503.1,ENSG00000223503,
ENSG00000223505.2,ENSG00000223505,
ENSG00000223525.1,ENSG00000223525,RABGAP1L-IT1
ENSG00000223570.2,ENSG00000223570,
ENSG00000223575.2,ENSG00000223575,RBMX2P3
ENSG00000223583.1,ENSG00000223583,
ENSG00000223589.2,ENSG00000223589,
ENSG00000223599.1,ENSG00000223599,
ENSG00000223603.1,ENSG00000223603,CRPP1
ENSG00000223612.3,ENSG00000223612,
ENSG00000223624.1,ENSG00000223624,
ENSG00000223643.6,ENSG00000223643,
ENSG00000223649.1,ENSG00000223649,
ENSG00000223656.1,ENSG00000223656,HMGB3P10
ENSG00000223663.2,ENSG00000223663,NDUFB4P8
ENSG00000223675.1,ENSG00000223675,
ENSG00000223683.1,ENSG00000223683,RPSAP65
ENSG00000223720.2,ENSG00000223720,
ENSG00000223728.3,ENSG00000223728,
ENSG00000223764.2,ENSG00000223764,LINC02593
ENSG00000223774.5,ENSG00000223774,
ENSG00000223779.6,ENSG00000223779,
ENSG00000223787.2,ENSG00000223787,
ENSG00000223794.1,ENSG00000223794,COX5BP8
ENSG00000223804.5,ENSG00000223804,
ENSG00000223810.2,ENSG00000223810,KRT8P28
ENSG00000223814.1,ENSG00000223814,
ENSG00000223823.1,ENSG00000223823,LINC01342
ENSG00000223828.1,ENSG00000223828,BANF1P4
ENSG00000223842.1,ENSG00000223842,
ENSG00000223847.1,ENSG00000223847,
ENSG00000223861.1,ENSG00000223861,
ENSG00000223869.1,ENSG00000223869,
ENSG00000223881.1,ENSG00000223881,
ENSG00000223896.2,ENSG00000223896,CCNJP2
ENSG00000223905.1,ENSG00000223905,
ENSG00000223906.1,ENSG00000223906,
ENSG00000223920.2,ENSG00000223920,
ENSG00000223945.2,ENSG00000223945,
ENSG00000223972.5,ENSG00000223972,DDX11L1
ENSG00000223989.1,ENSG00000223989,
ENSG00000224000.1,ENSG00000224000,
ENSG00000224040.1,ENSG00000224040,HMGN1P4
ENSG00000224064.1,ENSG00000224064,
ENSG00000224066.1,ENSG00000224066,
ENSG00000224093.5,ENSG00000224093,BCAR3-AS1
ENSG00000224114.1,ENSG00000224114,
ENSG00000224127.1,ENSG00000224127,
ENSG00000224129.1,ENSG00000224129,DPPA2P2
ENSG00000224149.1,ENSG00000224149,
ENSG00000224174.2,ENSG00000224174,
ENSG00000224183.1,ENSG00000224183,SDHDP6
ENSG00000224203.2,ENSG00000224203,RPS23P10
ENSG00000224228.2,ENSG00000224228,
ENSG00000224238.2,ENSG00000224238,WARS2-IT1
ENSG00000224255.2,ENSG00000224255,PDCL3P6
ENSG00000224260.6,ENSG00000224260,
ENSG00000224261.2,ENSG00000224261,RPSAP18
ENSG00000224276.1,ENSG00000224276,ARHGEF2-AS1
ENSG00000224278.1,ENSG00000224278,
ENSG00000224308.1,ENSG00000224308,LINC01527
ENSG00000224311.1,ENSG00000224311,
ENSG00000224315.2,ENSG00000224315,RPL7P7
ENSG00000224321.1,ENSG00000224321,RPL12P14
ENSG00000224326.1,ENSG00000224326,
ENSG00000224333.1,ENSG00000224333,GAPDHP20
ENSG00000224335.2,ENSG00000224335,
ENSG00000224338.2,ENSG00000224338,MTCYBP45
ENSG00000224340.1,ENSG00000224340,
ENSG00000224358.1,ENSG00000224358,TMCO1-AS1
ENSG00000224363.2,ENSG00000224363,
ENSG00000224387.1,ENSG00000224387,
ENSG00000224409.1,ENSG00000224409,
ENSG00000224445.3,ENSG00000224445,LINC01708
ENSG00000224459.1,ENSG00000224459,SLC25A34-AS1
ENSG00000224462.2,ENSG00000224462,C4BPAP1
ENSG00000224466.1,ENSG00000224466,CDCA4P2
ENSG00000224468.3,ENSG00000224468,LAMC1-AS1
ENSG00000224493.1,ENSG00000224493,
ENSG00000224494.1,ENSG00000224494,HNRNPA3P14
ENSG00000224515.1,ENSG00000224515,
ENSG00000224520.2,ENSG00000224520,KRT8P45
ENSG00000224536.2,ENSG00000224536,
ENSG00000224540.1,ENSG00000224540,
ENSG00000224550.1,ENSG00000224550,
ENSG00000224566.2,ENSG00000224566,FAM96AP2
ENSG00000224570.1,ENSG00000224570,
ENSG00000224584.2,ENSG00000224584,UBE2V1P13
ENSG00000224592.5,ENSG00000224592,MIR3659HG
ENSG00000224600.5,ENSG00000224600,
ENSG00000224620.2,ENSG00000224620,MEF2AP1
ENSG00000224621.1,ENSG00000224621,
ENSG00000224645.1,ENSG00000224645,
ENSG00000224668.1,ENSG00000224668,IPO8P1
ENSG00000224671.2,ENSG00000224671,
ENSG00000224678.3,ENSG00000224678,GAPDHP46
ENSG00000224680.4,ENSG00000224680,PLA2G12AP1
ENSG00000224685.1,ENSG00000224685,
ENSG00000224690.2,ENSG00000224690,UBE2D3P3
ENSG00000224691.1,ENSG00000224691,
ENSG00000224698.1,ENSG00000224698,
ENSG00000224702.1,ENSG00000224702,LMX1A-AS2
ENSG00000224717.1,ENSG00000224717,LEMD1-DT
ENSG00000224718.1,ENSG00000224718,LINC01657
ENSG00000224751.2,ENSG00000224751,SHMT1P1
ENSG00000224763.1,ENSG00000224763,FDPSP8
ENSG00000224784.2,ENSG00000224784,S100A15A
ENSG00000224800.1,ENSG00000224800,RPS27AP6
ENSG00000224805.2,ENSG00000224805,LINC00853
ENSG00000224810.1,ENSG00000224810,
ENSG00000224818.1,ENSG00000224818,
ENSG00000224834.1,ENSG00000224834,BTF3P9
ENSG00000224837.1,ENSG00000224837,GCSHP5
ENSG00000224857.1,ENSG00000224857,LINC01691
ENSG00000224896.2,ENSG00000224896,SIGLEC30P
ENSG00000224901.1,ENSG00000224901,
ENSG00000224904.1,ENSG00000224904,SBF1P2
ENSG00000224927.2,ENSG00000224927,NDUFA5P10
ENSG00000224943.1,ENSG00000224943,LINC02819
ENSG00000224950.2,ENSG00000224950,
ENSG00000224965.1,ENSG00000224965,LINC02586
ENSG00000224966.4,ENSG00000224966,TBC1D3P6
ENSG00000224969.1,ENSG00000224969,
ENSG00000224977.1,ENSG00000224977,LINC02776
ENSG00000224980.1,ENSG00000224980,RPL23AP85
ENSG00000224985.1,ENSG00000224985,
ENSG00000224986.2,ENSG00000224986,PPP1R8P1
ENSG00000225006.1,ENSG00000225006,
ENSG00000225011.4,ENSG00000225011,
ENSG00000225028.1,ENSG00000225028,
ENSG00000225036.1,ENSG00000225036,CDK4P1
ENSG00000225063.1,ENSG00000225063,
ENSG00000225075.1,ENSG00000225075,
ENSG00000225077.3,ENSG00000225077,LINC00337
ENSG00000225079.2,ENSG00000225079,FTH1P22
ENSG00000225080.1,ENSG00000225080,PFN1P4
ENSG00000225082.2,ENSG00000225082,DAP3P1
ENSG00000225099.1,ENSG00000225099,ATP6V1E1P1
ENSG00000225113.1,ENSG00000225113,
ENSG00000225122.1,ENSG00000225122,
ENSG00000225126.1,ENSG00000225126,CAMTA1-AS1
ENSG00000225142.2,ENSG00000225142,
ENSG00000225154.2,ENSG00000225154,
ENSG00000225158.2,ENSG00000225158,HSPE1P24
ENSG00000225159.1,ENSG00000225159,NPM1P39
ENSG00000225167.1,ENSG00000225167,TXNP2
ENSG00000225169.1,ENSG00000225169,BRI3P1
ENSG00000225171.2,ENSG00000225171,DUTP6
ENSG00000225183.1,ENSG00000225183,
ENSG00000225191.1,ENSG00000225191,
ENSG00000225196.2,ENSG00000225196,RPL10P17
ENSG00000225217.1,ENSG00000225217,HSPA7
ENSG00000225242.2,ENSG00000225242,COX6B1P7
ENSG00000225243.5,ENSG00000225243,
ENSG00000225272.2,ENSG00000225272,
ENSG00000225285.1,ENSG00000225285,LINC01770
ENSG00000225294.1,ENSG00000225294,OSTCP2
ENSG00000225297.1,ENSG00000225297,
ENSG00000225313.5,ENSG00000225313,
ENSG00000225315.2,ENSG00000225315,
ENSG00000225325.1,ENSG00000225325,
ENSG00000225333.6,ENSG00000225333,
ENSG00000225338.1,ENSG00000225338,RPL23AP18
ENSG00000225359.1,ENSG00000225359,
ENSG00000225387.1,ENSG00000225387,
ENSG00000225447.1,ENSG00000225447,RPS15AP10
ENSG00000225462.1,ENSG00000225462,FDPSP1
ENSG00000225475.1,ENSG00000225475,
ENSG00000225478.2,ENSG00000225478,
ENSG00000225483.1,ENSG00000225483,RPL22P4
ENSG00000225487.2,ENSG00000225487,
ENSG00000225492.6,ENSG00000225492,GBP1P1
ENSG00000225505.1,ENSG00000225505,
ENSG00000225506.2,ENSG00000225506,CYP4A22-AS1
ENSG00000225514.1,ENSG00000225514,MTND1P34
ENSG00000225522.2,ENSG00000225522,
ENSG00000225545.1,ENSG00000225545,
ENSG00000225556.1,ENSG00000225556,C2CD4D
ENSG00000225568.1,ENSG00000225568,
ENSG00000225591.2,ENSG00000225591,
ENSG00000225598.1,ENSG00000225598,
ENSG00000225602.5,ENSG00000225602,MTOR-AS1
ENSG00000225603.3,ENSG00000225603,
ENSG00000225616.2,ENSG00000225616,
ENSG00000225620.1,ENSG00000225620,
ENSG00000225623.1,ENSG00000225623,AGBL4-IT1
ENSG00000225630.1,ENSG00000225630,MTND2P28
ENSG00000225632.1,ENSG00000225632,
ENSG00000225643.1,ENSG00000225643,
ENSG00000225650.2,ENSG00000225650,EIF2S2P5
ENSG00000225670.4,ENSG00000225670,CADM3-AS1
ENSG00000225671.2,ENSG00000225671,FCF1P6
ENSG00000225672.1,ENSG00000225672,CCNT2P1
ENSG00000225675.2,ENSG00000225675,LINC01771
ENSG00000225710.1,ENSG00000225710,
ENSG00000225711.1,ENSG00000225711,
ENSG00000225712.1,ENSG00000225712,ATP5MC2P1
ENSG00000225713.5,ENSG00000225713,RPL30P1
ENSG00000225719.2,ENSG00000225719,NMNAT1P2
ENSG00000225721.5,ENSG00000225721,
ENSG00000225750.1,ENSG00000225750,
ENSG00000225755.2,ENSG00000225755,
ENSG00000225762.1,ENSG00000225762,LINC01389
ENSG00000225767.1,ENSG00000225767,FAF1-AS1
ENSG00000225779.1,ENSG00000225779,
ENSG00000225811.1,ENSG00000225811,
ENSG00000225828.1,ENSG00000225828,FAM229A
ENSG00000225854.2,ENSG00000225854,
ENSG00000225857.5,ENSG00000225857,LINC02816
ENSG00000225871.2,ENSG00000225871,
ENSG00000225880.5,ENSG00000225880,LINC00115
ENSG00000225886.3,ENSG00000225886,
ENSG00000225903.1,ENSG00000225903,
ENSG00000225904.1,ENSG00000225904,MORF4L1P7
ENSG00000225905.1,ENSG00000225905,
ENSG00000225920.2,ENSG00000225920,RIMKLBP2
ENSG00000225923.1,ENSG00000225923,
ENSG00000225931.3,ENSG00000225931,
ENSG00000225934.2,ENSG00000225934,FAM133FP
ENSG00000225938.1,ENSG00000225938,
ENSG00000225952.1,ENSG00000225952,
ENSG00000225972.1,ENSG00000225972,MTND1P23
ENSG00000225982.1,ENSG00000225982,
ENSG00000225986.1,ENSG00000225986,UBXN10-AS1
ENSG00000225990.2,ENSG00000225990,SNRPEP7
ENSG00000226003.2,ENSG00000226003,PPIAP37
ENSG00000226013.1,ENSG00000226013,MRPS18BP1
ENSG00000226015.2,ENSG00000226015,CCT8P1
ENSG00000226028.2,ENSG00000226028,PFN1P12
ENSG00000226029.1,ENSG00000226029,LINC01772
ENSG00000226036.1,ENSG00000226036,
ENSG00000226053.1,ENSG00000226053,LINC01776
ENSG00000226084.5,ENSG00000226084,
ENSG00000226088.1,ENSG00000226088,HHLA3-AS1
ENSG00000226126.2,ENSG00000226126,PSMC1P12
ENSG00000226128.1,ENSG00000226128,RPL26P9
ENSG00000226133.6,ENSG00000226133,LINC02794
ENSG00000226147.1,ENSG00000226147,TUBBP10
ENSG00000226148.1,ENSG00000226148,SLC25A39P1
ENSG00000226166.2,ENSG00000226166,
ENSG00000226167.1,ENSG00000226167,AP4B1-AS1
ENSG00000226172.2,ENSG00000226172,
ENSG00000226196.1,ENSG00000226196,GAPDHP75
ENSG00000226208.1,ENSG00000226208,
ENSG00000226211.1,ENSG00000226211,
ENSG00000226226.1,ENSG00000226226,PRELID3BP1
ENSG00000226235.1,ENSG00000226235,LEMD1-AS1
ENSG00000226252.1,ENSG00000226252,
ENSG00000226286.1,ENSG00000226286,
ENSG00000226289.1,ENSG00000226289,CDCA4P3
ENSG00000226292.1,ENSG00000226292,RPS3AP10
ENSG00000226324.1,ENSG00000226324,
ENSG00000226330.1,ENSG00000226330,
ENSG00000226349.1,ENSG00000226349,
ENSG00000226375.1,ENSG00000226375,
ENSG00000226394.2,ENSG00000226394,
ENSG00000226396.1,ENSG00000226396,
ENSG00000226415.1,ENSG00000226415,TPI1P1
ENSG00000226438.1,ENSG00000226438,
ENSG00000226443.3,ENSG00000226443,GAPDHP32
ENSG00000226446.1,ENSG00000226446,NOTCH2P1
ENSG00000226457.1,ENSG00000226457,RPL22P3
ENSG00000226483.2,ENSG00000226483,
ENSG00000226487.1,ENSG00000226487,
ENSG00000226499.1,ENSG00000226499,
ENSG00000226500.2,ENSG00000226500,
ENSG00000226520.1,ENSG00000226520,KIRREL1-IT1
ENSG00000226526.1,ENSG00000226526,
ENSG00000226545.1,ENSG00000226545,
ENSG00000226552.2,ENSG00000226552,
ENSG00000226565.2,ENSG00000226565,
ENSG00000226570.2,ENSG00000226570,
ENSG00000226601.1,ENSG00000226601,
ENSG00000226640.2,ENSG00000226640,
ENSG00000226643.2,ENSG00000226643,
ENSG00000226653.3,ENSG00000226653,OR13Z1P
ENSG00000226662.2,ENSG00000226662,CHMP1AP1
ENSG00000226664.1,ENSG00000226664,
ENSG00000226693.1,ENSG00000226693,NXNP1
ENSG00000226698.1,ENSG00000226698,
ENSG00000226716.1,ENSG00000226716,
ENSG00000226723.2,ENSG00000226723,
ENSG00000226745.2,ENSG00000226745,OAZ1P1
ENSG00000226755.2,ENSG00000226755,VPS25P1
ENSG00000226773.1,ENSG00000226773,
ENSG00000226780.1,ENSG00000226780,
ENSG00000226804.4,ENSG00000226804,
ENSG00000226814.2,ENSG00000226814,
ENSG00000226843.1,ENSG00000226843,
ENSG00000226849.1,ENSG00000226849,
ENSG00000226855.1,ENSG00000226855,RPSAP17
ENSG00000226862.1,ENSG00000226862,
ENSG00000226868.1,ENSG00000226868,
ENSG00000226883.1,ENSG00000226883,
ENSG00000226889.3,ENSG00000226889,
ENSG00000226927.1,ENSG00000226927,
ENSG00000226938.1,ENSG00000226938,
ENSG00000226944.1,ENSG00000226944,RNF207-AS1
ENSG00000226945.1,ENSG00000226945,
ENSG00000226947.1,ENSG00000226947,LCEP4
ENSG00000226949.1,ENSG00000226949,OR6K5P
